CustomerKey,GeographyKey,CustomerAlternateKey,FirstName,LastName,FullName,Gender,DateFirstPurchase,City,State,Country
25780,158,AW00025780,Dana,Gill,Dana Gill,Female,2023-01-22,Leipzig,Nordrhein-Westfalen,Germany
25781,256,AW00025781,Alejandro,Xie,Alejandro Xie,Male,2023-07-26,London,England,United Kingdom
25782,249,AW00025782,Marshall,Gao,Marshall Gao,Male,2023-05-28,London,England,United Kingdom
25783,251,AW00025783,Omar,Sun,Omar Sun,Male,2023-02-27,London,England,United Kingdom
25784,266,AW00025784,Damien,Raje,Damien Raje,Male,2023-09-04,Reading,England,United Kingdom
25785,236,AW00025785,Jackson,Edwards,Jackson Edwards,Male,2024-01-12,Cheltenham,England,United Kingdom
25786,226,AW00025786,Cheryl,Romero,Cheryl Romero,Female,2023-12-17,Cergy,Val d'Oise,France
25787,190,AW00025787,Lee,Serrano,Lee Serrano,Male,2023-07-08,Villeneuve-d'Ascq,Nord,France
25788,146,AW00025788,Nichole,Yuan,Nichole Yuan,Female,2023-02-17,Frankfurt am Main,Hamburg,Germany
25789,221,AW00025789,Julia,Mitchell,Julia Mitchell,Female,2023-12-10,Drancy,Seine Saint Denis,France
25790,184,AW00025790,Cameron,Patterson,Cameron Patterson,Male,2024-01-05,Metz,Moselle,France
25791,224,AW00025791,Seth,Foster,Seth Foster,Male,2023-11-27,Tremblay-en-France,Seine Saint Denis,France
25792,127,AW00025792,Alyssa,Gonzales,Alyssa Gonzales,Female,2023-12-09,Darmstadt,Hessen,Germany
25793,157,AW00025793,Ann,Rana,Ann Rana,Female,2022-12-31,Hannover,Nordrhein-Westfalen,Germany
25794,129,AW00025794,Kristin,Tang,Kristin Tang,Female,2023-11-03,Duesseldorf,Hessen,Germany
25795,171,AW00025795,Marie,Gomez,Marie Gomez,Female,2023-01-08,Neunkirchen,Saarland,Germany
25796,252,AW00025796,Kelvin,Jai,Kelvin Jai,Male,2023-10-06,London,England,United Kingdom
25797,189,AW00025797,Max,Torres,Max Torres,Male,2023-10-10,Roubaix,Nord,France
25798,234,AW00025798,Christian,Coleman,Christian Coleman,Male,2023-10-12,Bury,England,United Kingdom
25799,262,AW00025799,Arianna,James,Arianna James,Female,2023-01-30,Oxford,England,United Kingdom
25800,234,AW00025800,Sheena,Nath,Sheena Nath,Female,2023-05-13,Bury,England,United Kingdom
25801,263,AW00025801,Colin,Raji,Colin Raji,Male,2023-01-31,Oxford,England,United Kingdom
25802,120,AW00025802,Clayton,He,Clayton He,Male,2024-01-26,Hof,Bayern,Germany
25803,133,AW00025803,Gregory,Xu,Gregory Xu,Male,2023-02-11,Kassel,Hessen,Germany
25804,239,AW00025804,Nelson,Torres,Nelson Torres,Male,2023-03-05,Gloucestershire,England,United Kingdom
25805,265,AW00025805,Melody,Gomez,Melody Gomez,Female,2023-11-25,Peterborough,England,United Kingdom
25806,220,AW00025806,Dwayne,Dominguez,Dwayne Dominguez,Male,2023-08-31,Bobigny,Seine Saint Denis,France
25807,199,AW00025807,Kaitlin,Lopez,Kaitlin Lopez,Female,2023-12-29,Paris,Seine (Paris),France
25808,202,AW00025808,Janet,Carlson,Janet Carlson,Female,2023-09-19,Paris,Seine (Paris),France
25809,13,AW00025809,Nicholas,Williams,Nicholas Williams,Male,2023-08-27,Port Macquarie,New South Wales,Australia
25810,35,AW00025810,Jimmy,Sanz,Jimmy Sanz,Male,2023-06-12,Melbourne,Victoria,Australia
25811,23,AW00025811,Miguel,Wright,Miguel Wright,Male,2023-01-29,Gold Coast,Queensland,Australia
25812,29,AW00025812,Donna,Lal,Donna Lal,Female,2023-11-30,Findon,South Australia,Australia
25813,13,AW00025813,Isaac,Hernandez,Isaac Hernandez,Male,2023-03-25,Port Macquarie,New South Wales,Australia
25814,29,AW00025814,Krystal,Zeng,Krystal Zeng,Female,2023-09-01,Findon,South Australia,Australia
25815,3,AW00025815,Jacquelyn,Romero,Jacquelyn Romero,Female,2023-02-14,Darlinghurst,New South Wales,Australia
25816,15,AW00025816,Teresa,Navarro,Teresa Navarro,Female,2023-07-30,Silverwater,New South Wales,Australia
25817,18,AW00025817,Isaac,Phillips,Isaac Phillips,Male,2024-01-26,Sydney,New South Wales,Australia
25818,20,AW00025818,Aaron,Hill,Aaron Hill,Male,2023-04-23,Brisbane,Queensland,Australia
25819,27,AW00025819,Carlos,Morgan,Carlos Morgan,Male,2021-08-20,Townsville,Queensland,Australia
25820,36,AW00025820,Adam,Evans,Adam Evans,Male,2023-02-11,Melton,Victoria,Australia
25821,39,AW00025821,Krystal,Gao,Krystal Gao,Female,2021-08-25,Sunbury,Victoria,Australia
25822,16,AW00025822,Julio,Navarro,Julio Navarro,Male,2021-08-19,Springwood,New South Wales,Australia
25823,37,AW00025823,Jaime,Xie,Jaime Xie,Male,2021-08-14,Seaford,Victoria,Australia
25824,3,AW00025824,Terry,Pal,Terry Pal,Male,2023-10-02,Darlinghurst,New South Wales,Australia
25825,16,AW00025825,Tammy,Fernandez,Tammy Fernandez,Female,2023-07-27,Springwood,New South Wales,Australia
25826,36,AW00025826,Nathaniel,Watson,Nathaniel Watson,Male,2021-09-09,Melton,Victoria,Australia
25827,13,AW00025827,Karla,Nara,Karla Nara,Female,2021-09-10,Port Macquarie,New South Wales,Australia
25828,15,AW00025828,Ronald,Madan,Ronald Madan,Male,2021-08-29,Silverwater,New South Wales,Australia
25829,12,AW00025829,Toni,Patel,Toni Patel,Female,2021-09-12,North Sydney,New South Wales,Australia
25830,4,AW00025830,Louis,Nath,Louis Nath,Male,2021-09-01,Goulburn,New South Wales,Australia
25831,23,AW00025831,Sebastian,Torres,Sebastian Torres,Male,2021-08-30,Gold Coast,Queensland,Australia
25832,7,AW00025832,Shawn,Tang,Shawn Tang,Male,2021-09-29,Malabar,New South Wales,Australia
25833,536,AW00025833,Sabrina,Hernandez,Sabrina Hernandez,Female,2023-09-26,Beaverton,Oregon,United States
25834,335,AW00025834,Jeremy,Davis,Jeremy Davis,Male,2023-09-22,Lemon Grove,California,United States
25835,368,AW00025835,Destiny,Flores,Destiny Flores,Female,2023-02-16,Santa Cruz,California,United States
25836,299,AW00025836,Jaime,Luo,Jaime Luo,Male,2023-10-09,Berkeley,California,United States
25837,345,AW00025837,Timothy,Cook,Timothy Cook,Male,2023-06-07,Newport Beach,California,United States
25838,331,AW00025838,Makayla,Reed,Makayla Reed,Female,2023-12-30,La Jolla,California,United States
25839,307,AW00025839,Connor,Powell,Connor Powell,Male,2023-02-05,Chula Vista,California,United States
25840,298,AW00025840,Karla,Pal,Karla Pal,Female,2023-07-14,Bellflower,California,United States
25841,299,AW00025841,Lindsey,Becker,Lindsey Becker,Female,2023-08-27,Berkeley,California,United States
25842,345,AW00025842,Cole,Brooks,Cole Brooks,Male,2023-05-01,Newport Beach,California,United States
25843,633,AW00025843,Hunter,Perez,Hunter Perez,Male,2023-06-23,Puyallup,Washington,United States
25844,312,AW00025844,Riley,Butler,Riley Butler,Female,2023-02-08,Coronado,California,United States
25845,54,AW00025845,Timothy,Campbell,Timothy Campbell,Male,2023-12-24,N. Vancouver,British Columbia,Canada
25846,623,AW00025846,Faith,Bailey,Faith Bailey,Female,2023-09-16,Kirkland,Washington,United States
25847,616,AW00025847,Destiny,Brown,Destiny Brown,Female,2023-09-22,Everett,Washington,United States
25848,329,AW00025848,Samuel,Robinson,Samuel Robinson,Male,2023-04-08,Imperial Beach,California,United States
25849,301,AW00025849,Danielle,Cooper,Danielle Cooper,Female,2023-02-06,Burbank,California,United States
25850,52,AW00025850,Jared,Sanchez,Jared Sanchez,Male,2023-05-25,Langley,British Columbia,Canada
25851,609,AW00025851,Seth,Washington,Seth Washington,Male,2023-12-04,Bellingham,Washington,United States
25852,626,AW00025852,Amanda,Bennett,Amanda Bennett,Female,2023-05-25,Lynnwood,Washington,United States
25853,641,AW00025853,Chloe,Collins,Chloe Collins,Female,2023-12-25,Spokane,Washington,United States
25854,302,AW00025854,Jordan,Chen,Jordan Chen,Male,2023-06-02,Burlingame,California,United States
25855,609,AW00025855,Dylan,Diaz,Dylan Diaz,Male,2023-02-25,Bellingham,Washington,United States
25856,307,AW00025856,Benjamin,Sharma,Benjamin Sharma,Male,2023-12-16,Chula Vista,California,United States
25857,552,AW00025857,Abigail,Perry,Abigail Perry,Female,2021-01-19,W. Linn,Oregon,United States
25858,545,AW00025858,Mariah,Gonzales,Mariah Gonzales,Female,2024-01-27,Milwaukie,Oregon,United States
25859,542,AW00025859,Mackenzie,Peterson,Mackenzie Peterson,Female,2023-06-14,Lake Oswego,Oregon,United States
25860,301,AW00025860,Justin,Thomas,Justin Thomas,Male,2023-09-26,Burbank,California,United States
25861,385,AW00025861,Garrett,Cooper,Garrett Cooper,Male,2021-01-06,Woodland Hills,California,United States
25862,312,AW00025862,Jared,Bell,Jared Bell,Male,2023-08-25,Coronado,California,United States
25863,543,AW00025863,Sydney,Wright,Sydney Wright,Female,2020-12-29,Lebanon,Oregon,United States
25864,68,AW00025864,Petr,Lazecky,Petr Lazecky,Female,2022-02-09,Vancouver,British Columbia,Canada
25865,623,AW00025865,Tristan,Butler,Tristan Butler,Male,2021-01-19,Kirkland,Washington,United States
25866,552,AW00025866,Tristan,Perry,Tristan Perry,Male,2021-01-24,W. Linn,Oregon,United States
25867,385,AW00025867,Carlos,Carter,Carlos Carter,Male,2021-02-27,Woodland Hills,California,United States
25868,385,AW00025868,Jessica,Lewis,Jessica Lewis,Female,2021-02-21,Woodland Hills,California,United States
25869,634,AW00025869,Lucas,Parker,Lucas Parker,Male,2023-08-19,Redmond,Washington,United States
25870,543,AW00025870,Edward,Gonzales,Edward Gonzales,Male,2023-06-04,Lebanon,Oregon,United States
25871,618,AW00025871,Jason,Nelson,Jason Nelson,Male,2023-09-06,Issaquah,Washington,United States
25872,638,AW00025872,Melanie,Ross,Melanie Ross,Female,2021-02-12,Sedro Woolley,Washington,United States
25873,52,AW00025873,Isaiah,Sanders,Isaiah Sanders,Male,2023-11-03,Langley,British Columbia,Canada
25874,631,AW00025874,Jessica,Hall,Jessica Hall,Female,2023-11-05,Olympia,Washington,United States
25875,60,AW00025875,Jocelyn,Price,Jocelyn Price,Female,2022-02-16,Port Hammond,British Columbia,Canada
25876,644,AW00025876,Noah,King,Noah King,Male,2021-02-18,Walla Walla,Washington,United States
25877,644,AW00025877,Alyssa,Price,Alyssa Price,Female,2024-01-24,Walla Walla,Washington,United States
25878,338,AW00025878,Brianna,Simmons,Brianna Simmons,Female,2021-02-23,Los Angeles,California,United States
25879,339,AW00025879,Alyssa,Wood,Alyssa Wood,Female,2021-03-17,Mill Valley,California,United States
25880,355,AW00025880,Jackson,Kumar,Jackson Kumar,Male,2023-09-23,Redwood City,California,United States
25881,358,AW00025881,Jennifer,Clark,Jennifer Clark,Female,2024-01-04,San Carlos,California,United States
25882,359,AW00025882,Edward,Roberts,Edward Roberts,Male,2023-05-29,San Diego,California,United States
25883,71,AW00025883,Luis,Carter,Luis Carter,Male,2022-02-14,Westminster,British Columbia,Canada
25884,55,AW00025884,Elijah,Evans,Elijah Evans,Male,2023-06-10,Newton,British Columbia,Canada
25885,66,AW00025885,Hailey,Washington,Hailey Washington,Female,2023-08-24,Sooke,British Columbia,Canada
25886,627,AW00025886,Rachel,Rogers,Rachel Rogers,Female,2021-03-21,Marysville,Washington,United States
25887,633,AW00025887,Jack,Collins,Jack Collins,Male,2021-03-04,Puyallup,Washington,United States
25888,642,AW00025888,Morgan,Edwards,Morgan Edwards,Female,2021-03-09,Tacoma,Washington,United States
25889,301,AW00025889,Reginald,Munoz,Reginald Munoz,Male,2021-03-12,Burbank,California,United States
25890,302,AW00025890,Chloe,Brown,Chloe Brown,Female,2023-02-15,Burlingame,California,United States
25891,385,AW00025891,Brandon,Johnson,Brandon Johnson,Male,2021-04-30,Woodland Hills,California,United States
25892,60,AW00025892,Stephanie,Price,Stephanie Price,Female,2022-02-12,Port Hammond,British Columbia,Canada
25893,611,AW00025893,Alexia,Alexander,Alexia Alexander,Female,2023-04-26,Bremerton,Washington,United States
25894,301,AW00025894,Steve,Zeng,Steve Zeng,Male,2023-07-26,Burbank,California,United States
25895,546,AW00025895,Jesse,Richardson,Jesse Richardson,Male,2021-04-04,Oregon City,Oregon,United States
25896,539,AW00025896,Marissa,Coleman,Marissa Coleman,Female,2023-06-25,Corvallis,Oregon,United States
25897,359,AW00025897,Kimberly,Bailey,Kimberly Bailey,Female,2023-10-11,San Diego,California,United States
25898,607,AW00025898,Brittney,Cai,Brittney Cai,Female,2023-07-07,Ballard,Washington,United States
25899,329,AW00025899,Caitlin,Rogers,Caitlin Rogers,Female,2023-03-11,Imperial Beach,California,United States
25900,631,AW00025900,Haley,Sanders,Haley Sanders,Female,2023-05-18,Olympia,Washington,United States
25901,337,AW00025901,Lucas,Harris,Lucas Harris,Male,2021-04-12,Long Beach,California,United States
25902,634,AW00025902,Cameron,Li,Cameron Li,Male,2023-02-22,Redmond,Washington,United States
25903,609,AW00025903,Marshall,Rai,Marshall Rai,Male,2021-04-10,Bellingham,Washington,United States
25904,618,AW00025904,Ian,Collins,Ian Collins,Male,2023-12-02,Issaquah,Washington,United States
25905,339,AW00025905,Nathan,Hayes,Nathan Hayes,Male,2021-04-05,Mill Valley,California,United States
25906,29,AW00025906,Crystal,Zhao,Crystal Zhao,Female,2023-11-13,Findon,South Australia,Australia
25907,36,AW00025907,Kelli,Shen,Kelli Shen,Female,2024-01-14,Melton,Victoria,Australia
25908,337,AW00025908,Melissa,Long,Melissa Long,Female,2024-01-26,Long Beach,California,United States
25909,343,AW00025909,Chase,James,Chase James,Male,2021-05-24,National City,California,United States
25910,343,AW00025910,Natalie,Miller,Natalie Miller,Female,2021-05-28,National City,California,United States
25911,51,AW00025911,Alexandra,Sanders,Alexandra Sanders,Female,2022-03-29,Langford,British Columbia,Canada
25912,33,AW00025912,Walter,Rubio,Walter Rubio,Male,2023-06-27,Cranbourne,Victoria,Australia
25913,6,AW00025913,Beth,Srini,Beth Srini,Male,2023-11-14,Lavender Bay,New South Wales,Australia
25914,637,AW00025914,Seth,Hughes,Seth Hughes,Male,2023-08-27,Seattle,Washington,United States
25915,637,AW00025915,Paige,Bryant,Paige Bryant,Female,2023-10-27,Seattle,Washington,United States
25916,301,AW00025916,Naomi,Serrano,Naomi Serrano,Female,2021-05-13,Burbank,California,United States
25917,316,AW00025917,Kyle,Long,Kyle Long,Male,2021-05-01,El Cajon,California,United States
25918,2,AW00025918,Carly,Anand,Carly Anand,Female,2021-10-26,Coffs Harbour,New South Wales,Australia
25919,4,AW00025919,Dana,Ramos,Dana Ramos,Female,2021-10-08,Goulburn,New South Wales,Australia
25920,38,AW00025920,Orlando,Gutierrez,Orlando Gutierrez,Male,2021-10-18,South Melbourne,Victoria,Australia
25921,14,AW00025921,Colin,Shan,Colin Shan,Male,2021-10-21,Rhodes,New South Wales,Australia
25922,18,AW00025922,Veronica,Malhotra,Veronica Malhotra,Female,2021-11-24,Sydney,New South Wales,Australia
25923,31,AW00025923,Mason,Parker,Mason Parker,Male,2023-02-02,Hobart,Tasmania,Australia
25924,355,AW00025924,Hannah,Robinson,Hannah Robinson,Female,2021-05-13,Redwood City,California,United States
25925,49,AW00025925,Brianna,Cooper,Brianna Cooper,Female,2023-04-29,Cliffside,British Columbia,Canada
25926,10,AW00025926,Larry,Gutierrez,Larry Gutierrez,Male,2021-11-04,Newcastle,New South Wales,Australia
25927,12,AW00025927,Tiffany,Guo,Tiffany Guo,Female,2021-10-29,North Sydney,New South Wales,Australia
25928,13,AW00025928,Mario,Sharma,Mario Sharma,Male,2021-11-03,Port Macquarie,New South Wales,Australia
25929,626,AW00025929,Alexandra,Gray,Alexandra Gray,Female,2023-04-10,Lynnwood,Washington,United States
25930,626,AW00025930,Ethan,Harris,Ethan Harris,Male,2023-06-05,Lynnwood,Washington,United States
25931,632,AW00025931,Ryan,Henderson,Ryan Henderson,Male,2023-07-24,Port Orchard,Washington,United States
25932,547,AW00025932,Marcus,Rodriguez,Marcus Rodriguez,Male,2024-01-21,Portland,Oregon,United States
25933,322,AW00025933,Dalton,Stewart,Dalton Stewart,Male,2023-08-28,Fremont,California,United States
25934,336,AW00025934,Luke,King,Luke King,Male,2023-12-30,Lincoln Acres,California,United States
25935,5,AW00025935,April,Tang,April Tang,Female,2021-11-10,Lane Cove,New South Wales,Australia
25936,30,AW00025936,Deanna,Schmidt,Deanna Schmidt,Female,2021-11-05,Perth,South Australia,Australia
25937,16,AW00025937,Jon,Yuan,Jon Yuan,Male,2021-11-07,Springwood,New South Wales,Australia
25938,20,AW00025938,Marvin,Gutierrez,Marvin Gutierrez,Male,2021-11-25,Brisbane,Queensland,Australia
25939,39,AW00025939,Willie,Tang,Willie Tang,Male,2021-12-11,Sunbury,Victoria,Australia
25940,16,AW00025940,Gerald,Arun,Gerald Arun,Male,2021-12-18,Springwood,New South Wales,Australia
25941,22,AW00025941,Molly,Perez,Molly Perez,Female,2021-12-16,East Brisbane,Queensland,Australia
25942,359,AW00025942,Brianna,Brooks,Brianna Brooks,Female,2021-05-16,San Diego,California,United States
25943,347,AW00025943,Brianna,McDonald,Brianna McDonald,Female,2021-06-12,Novato,California,United States
25944,34,AW00025944,Ronald,Perez,Ronald Perez,Male,2021-12-10,Geelong,Victoria,Australia
25945,18,AW00025945,Brent,Guo,Brent Guo,Male,2021-12-22,Sydney,New South Wales,Australia
25946,19,AW00025946,Britta,Simon,Britta Simon,Female,2021-12-26,Wollongong,New South Wales,Australia
25947,34,AW00025947,Sam,Wilson,Sam Wilson,Male,2021-12-08,Geelong,Victoria,Australia
25948,22,AW00025948,Christine,Stone,Christine Stone,Female,2021-12-21,East Brisbane,Queensland,Australia
25949,15,AW00025949,Summer,Raman,Summer Raman,Female,2021-12-03,Silverwater,New South Wales,Australia
25950,627,AW00025950,Kyle,Kumar,Kyle Kumar,Male,2023-12-18,Marysville,Washington,United States
25951,300,AW00025951,Anthony,Anderson,Anthony Anderson,Male,2021-06-12,Beverly Hills,California,United States
25952,310,AW00025952,Jon,Alonso,Jon Alonso,Male,2021-06-04,Colma,California,United States
25953,311,AW00025953,Hunter,Butler,Hunter Butler,Male,2023-03-28,Concord,California,United States
25954,361,AW00025954,Noah,Carter,Noah Carter,Male,2023-05-27,San Gabriel,California,United States
25955,369,AW00025955,Anna,Robinson,Anna Robinson,Female,2021-06-19,Santa Monica,California,United States
25956,539,AW00025956,Charles,Ramirez,Charles Ramirez,Male,2023-07-27,Corvallis,Oregon,United States
25957,385,AW00025957,Stephanie,Washington,Stephanie Washington,Female,2023-06-14,Woodland Hills,California,United States
25958,11,AW00025958,Alfredo,Ortega,Alfredo Ortega,Male,2022-01-07,North Ryde,New South Wales,Australia
25959,335,AW00025959,Katherine,Hall,Katherine Hall,Female,2023-04-08,Lemon Grove,California,United States
25960,31,AW00025960,Willie,Cai,Willie Cai,Male,2022-01-22,Hobart,Tasmania,Australia
25961,39,AW00025961,Ricardo,Goel,Ricardo Goel,Male,2021-12-31,Sunbury,Victoria,Australia
25962,626,AW00025962,Jordyn,Jenkins,Jordyn Jenkins,Female,2021-06-29,Lynnwood,Washington,United States
25963,623,AW00025963,Charles,Morris,Charles Morris,Male,2024-01-03,Kirkland,Washington,United States
25964,542,AW00025964,Christopher,Winston,Christopher Winston,Male,2021-06-12,Lake Oswego,Oregon,United States
25965,345,AW00025965,Andrea,Roberts,Andrea Roberts,Female,2023-05-14,Newport Beach,California,United States
25966,359,AW00025966,Alex,Watson,Alex Watson,Male,2023-07-07,San Diego,California,United States
25967,339,AW00025967,Alexis,Martinez,Alexis Martinez,Female,2023-07-01,Mill Valley,California,United States
25968,546,AW00025968,Benjamin,Powell,Benjamin Powell,Male,2023-11-18,Oregon City,Oregon,United States
25969,325,AW00025969,Jason,Parker,Jason Parker,Male,2021-06-14,Glendale,California,United States
25970,614,AW00025970,Hailey,James,Hailey James,Female,2021-06-25,Edmonds,Washington,United States
25971,59,AW00025971,Savannah,Young,Savannah Young,Female,2022-03-20,Oak Bay,British Columbia,Canada
25972,552,AW00025972,Jocelyn,Henderson,Jocelyn Henderson,Female,2021-06-02,W. Linn,Oregon,United States
25973,543,AW00025973,Mariah,Griffin,Mariah Griffin,Female,2021-06-03,Lebanon,Oregon,United States
25974,325,AW00025974,Noah,Jai,Noah Jai,Male,2021-06-20,Glendale,California,United States
25975,611,AW00025975,Ebony,Gutierrez,Ebony Gutierrez,Female,2021-06-02,Bremerton,Washington,United States
25976,316,AW00025976,Hunter,Coleman,Hunter Coleman,Male,2021-06-14,El Cajon,California,United States
25977,385,AW00025977,Jenna,Lopez,Jenna Lopez,Female,2021-07-03,Woodland Hills,California,United States
25978,331,AW00025978,Morgan,Perez,Morgan Perez,Female,2021-07-15,La Jolla,California,United States
25979,536,AW00025979,Miguel,Edwards,Miguel Edwards,Male,2021-07-11,Beaverton,Oregon,United States
25980,635,AW00025980,Julia,Jones,Julia Jones,Female,2021-07-14,Renton,Washington,United States
25981,66,AW00025981,Isaiah,Howard,Isaiah Howard,Male,2022-03-14,Sooke,British Columbia,Canada
25982,648,AW00025982,Rebecca,Phillips,Rebecca Phillips,Female,2021-07-24,Yakima,Washington,United States
25983,546,AW00025983,Jack,Alexander,Jack Alexander,Male,2023-08-11,Oregon City,Oregon,United States
25984,335,AW00025984,Isabella,Wright,Isabella Wright,Female,2021-07-08,Lemon Grove,California,United States
25985,347,AW00025985,Justin,Harris,Justin Harris,Male,2021-07-11,Novato,California,United States
